ID,Name,Location,Description,Image,Categories,Category,Favourited By,Website,Category Search Index,Sustainability Criteria,Created,Updated
538,Lord of The Fries,"5 Flinders St, Melbourne VIC 3000, Australia",Lord of the Fries is an ethical fast food restaurant serving up the best hot chips and award winning veggie burgers and hot dogs in Australia.,"{'url':'7b5989156fc40fd7f3a250e29b9c0655e114d7a3e5446358c4c3719144e92dda.jpeg','size':10249,'width':295,'height':171,'filename':'lordOfTheFries.jpeg','metadata':{'width':295,'height':171,'blurHash':'enP5_x-:w~xcn+.5aIo#NybGyskCt7b^kC%OjJV@xCWBtTbuR*aeS2','blurHashWidth':32}}",Cafes & Restaurants,Cafes & Restaurants,,https://www.lordofthefries.com.au/,"Cafes & Restaurants, All",,2024-10-28T09:46:31.758Z,2025-02-14T10:46:10.723Z
537,Lord of The Fries,"3a/352 Brunswick St, Fortitude Valley QLD 4006, Australia",Lord of the Fries is an ethical fast food restaurant serving up the best hot chips and award winning veggie burgers and hot dogs in Australia.,"{'url':'7b5989156fc40fd7f3a250e29b9c0655e114d7a3e5446358c4c3719144e92dda.jpeg','size':10249,'width':295,'height':171,'filename':'lordOfTheFries.jpeg','metadata':{'width':295,'height':171,'blurHash':'enP5_x-:w~xcn+.5aIo#NybGyskCt7b^kC%OjJV@xCWBtTbuR*aeS2','blurHashWidth':32}}",Cafes & Restaurants,Cafes & Restaurants,,https://www.lordofthefries.com.au/,"Cafes & Restaurants, All",,2024-10-28T09:46:31.754Z,2025-02-14T10:46:22.510Z
536,Lord of The Fries,"Shop 2/189 William St, Northbridge WA 6003, Australia",Lord of the Fries is an ethical fast food restaurant serving up the best hot chips and award winning veggie burgers and hot dogs in Australia.,"{'url':'7b5989156fc40fd7f3a250e29b9c0655e114d7a3e5446358c4c3719144e92dda.jpeg','size':10249,'width':295,'height':171,'filename':'lordOfTheFries.jpeg','metadata':{'width':295,'height':171,'blurHash':'enP5_x-:w~xcn+.5aIo#NybGyskCt7b^kC%OjJV@xCWBtTbuR*aeS2','blurHashWidth':32}}",Cafes & Restaurants,Cafes & Restaurants,,https://www.lordofthefries.com.au/,"Cafes & Restaurants, All",,2024-10-28T09:46:31.749Z,2025-02-14T10:46:33.649Z
535,Smith + Deli,"107 Cambridge St, Collingwood VIC 3066, Australia","Smith + Deli is a 100% plant based deli and eatery in Collingwood, Melbourne. Owner Shannon Martinez has a goal for creating a truly beautiful space to enjoy great food. Vegan offerings for breakfast, lunch, sandwiches, salads, pastries, made to order celebration cakes, great coffee, gifts and more!","{'url':'84d8d958564f2d617f47fd1fd11088707395d48b7705cd8df9428623a5027a45.jpg','size':391665,'width':1500,'height':1472,'filename':'smithDeli.jpg','metadata':{'width':1500,'height':1472,'blurHash':'eUG[Zt?b%Mf,tR?^K5NGRjR+KkbIV?xFWAozVrM{o2smozaJoff,oz','blurHashWidth':32}}",Cafes & Restaurants,Cafes & Restaurants,,https://www.smithanddeli.com/,"Cafes & Restaurants, All",,2024-10-28T09:46:31.744Z,2024-10-28T09:46:31.744Z
534,Falafel Place,"467 Sydney Rd, Coburg VIC 3058, Australia",Falafel Place is an all-vegetarian spot on Smith Street with a focus on falafel (of course).,"{'url':'1c576714c55b5cb3dfdafe654360e24bf717b7d2964c7bc42e66587375e215ed.jpg','size':323211,'width':860,'height':600,'filename':'falafel.jpg','metadata':{'width':860,'height':600,'blurHash':'eLJ*ef~q%fp0WAsh.7cG-;NG?uD$MxNFIU-iM{oLoft8-;%Mbxt7t7','blurHashWidth':32}}",Cafes & Restaurants,Cafes & Restaurants,,https://www.instagram.com/falafelplacecollingwood/?hl=en,"Cafes & Restaurants, All",,2024-10-28T09:46:31.740Z,2024-10-28T09:46:31.740Z
533,Falafel Place,"264 Smith St, Collingwood VIC 3066, Australia",Falafel Place is an all-vegetarian spot on Smith Street with a focus on falafel (of course).,"{'url':'1c576714c55b5cb3dfdafe654360e24bf717b7d2964c7bc42e66587375e215ed.jpg','size':323211,'width':860,'height':600,'filename':'falafel.jpg','metadata':{'width':860,'height':600,'blurHash':'eLJ*ef~q%fp0WAsh.7cG-;NG?uD$MxNFIU-iM{oLoft8-;%Mbxt7t7','blurHashWidth':32}}",Cafes & Restaurants,Cafes & Restaurants,,https://www.instagram.com/falafelplacecollingwood/?hl=en,"Cafes & Restaurants, All",,2024-10-28T09:46:31.735Z,2024-10-28T09:46:31.735Z
532,For Change Cafe,"13 Daphne Cres, Bellfield VIC 3081, Australia","All our cafes, operated under For Change Co., serve as training hubs for Pathways For Change, a paid employment and workplace training initiative designed to empower participants to break free from the cycle of youth homelessness.

Focused on individual development, participants of our program (referred to as trainees) undertake training and employment at our For Change Cafes, earning award wages while acquiring skills and experience applicable to any workplace. These are crucial for trainees as they look to transition to further employment and education, breaking the cycle of homelessness","{'url':'d96810da8696b994efbc908b47c785fdcd431b23e683b1528bdefa4bef2ef560.jpeg','size':9763,'width':225,'height':225,'filename':'forchange.jpeg','metadata':{'width':225,'height':225,'blurHash':'eIGHSR4:ENrrt7Iq57-ooeWB0L?GIVN_xZEL-:V@WVIpEPaw-oxFxa','blurHashWidth':32}}",Cafes & Restaurants,Cafes & Restaurants,,https://forchangeco.com.au/,"Cafes & Restaurants, All",,2024-10-28T09:46:31.730Z,2024-10-28T09:46:31.730Z
531,Terra Madre,"101/105 High St, Northcote VIC 3070, Australia","Health-conscious market selling organic produce, coffee & other foods, plus wellness items.","{'url':'bc3d3caa794ebdd0c7b131472d8fb5cc40d6b4327d7bab08971c0ef1cb442cdc.jpg','size':301538,'width':860,'height':600,'filename':'09ac8c63e01e6c2cd85f06bc0d45c511.jpg','metadata':{'width':860,'height':600,'blurHash':'eEH_ug_3N39ZNZ~CIUNFWAIV%L-:D%ni9F-QozD*oaM|$yWUNLoexv','blurHashWidth':32}}",Groceries,Groceries,,https://www.terramadre.com.au/retail/northcote,"Groceries, All",,2024-10-28T09:46:31.726Z,2024-10-28T09:46:31.726Z
530,Smith + Daughters,"107 Cambridge St, Collingwood VIC 3066, Australia",Plant-based fare served in a warm pub with industrial-chic decor & a bar.,"{'url':'19755b8978f4e2e3d240b57eb537cba910e19cbcb3f72fc8d7587e5f1b34ce4f.jpeg','size':9032,'width':201,'height':251,'filename':'sad.jpeg','metadata':{'width':201,'height':251,'blurHash':'eBBe{q5mM|I;9u58%1t6R*s:0g9b%1=_%1Eg-UEMNH$%S$^P%19vIp','blurHashWidth':32}}",Cafes & Restaurants,Cafes & Restaurants,,https://www.smithanddaughters.com/,"Cafes & Restaurants, All",,2024-10-28T09:46:31.721Z,2024-10-28T09:46:31.721Z
529,Oak & Young Wine,"107 Station St, Fairfield VIC 3078, Australia","An ethical wine shop, sourcing and serving accessible wines from Victoria and abroad to our local community.","{'url':'845abbcd591ae7687d35e1de04dd935fef070b2087e9557a2c705505fa5b2c9f.jpg','size':174090,'width':765,'height':1020,'filename':'oak-and-young.jpg','metadata':{'width':765,'height':1020,'blurHash':'eRKnbtnh?bxuRj_4j]ofj]t7VrozRjR*xuxvWA-:j[WAIpj[xuayoL','blurHashWidth':32}}",Alcohol,Alcohol,,https://www.oakandyoung.com.au/,"Alcohol, All",,2024-10-28T09:46:31.716Z,2024-10-28T09:46:31.716Z
528,Glou,"310 Smith St, Collingwood VIC 3066, Australia","Glou Wine Bar and Shop uses a closed loop system to ensure strict adherence to circular principles, working with winemakers to take wine from the barrel straight to consumers in bottles that can be refilled. This cuts out single use vessels and almost halves the weight in transport, meaning a drastically reduced carbon footprint. Not only this, but it means that you can buy the wine for 30% cheaper! In all, their focus on people, the environment, and most importantly booze, culminates in their status as one of Melbourne's leading figures in the sustainable wine space.","{'url':'ed25994d4da38deaeb1af29ef3e41107ddad658de89b1b87ef74bf066d535344.jpeg','size':16411,'width':274,'height':184,'filename':'glou.jpeg','metadata':{'width':274,'height':184,'blurHash':'edHmc3oJWWoLfj~9kBjZoLaz%1j@j@j[fQxaayazj@j@%1fRayj[j@','blurHashWidth':32}}",Alcohol,Alcohol,,https://glou.com.au/,"Alcohol, All",,2024-10-28T09:46:31.711Z,2025-03-07T10:09:13.097Z
527,ReWine,"460 Queen St, Melbourne VIC 3000, Australia","ReWine is Melbourne’s sustainable wine merchant, and here we do things a little differently. We're not just a wine merchant, we're a community of passionate wine lovers who believe in making a difference for a sustainable future.","{'url':'b823f7e23a5f9e6d824650edf5629236134d6e7b48395e4f3def405e1b50fc9e.jpeg','size':9784,'width':249,'height':202,'filename':'rewine.jpeg','metadata':{'width':249,'height':202,'blurHash':'eMHxc,00?I%L%Lk?V?%Mxtog%MM|t7%LNG?aRja#t7j?R.t7WBWDt7','blurHashWidth':32}}",Alcohol,Alcohol,,https://www.rewine.com.au/,"Alcohol, All",,2024-10-28T09:46:31.700Z,2024-10-28T09:46:31.700Z
526,ReWine,"522 Lygon St, Brunswick East VIC 3057, Australia","ReWine is Melbourne’s sustainable wine merchant, and here we do things a little differently. We're not just a wine merchant, we're a community of passionate wine lovers who believe in making a difference for a sustainable future.","{'url':'b823f7e23a5f9e6d824650edf5629236134d6e7b48395e4f3def405e1b50fc9e.jpeg','size':9784,'width':249,'height':202,'filename':'rewine.jpeg','metadata':{'width':249,'height':202,'blurHash':'eMHxc,00?I%L%Lk?V?%Mxtog%MM|t7%LNG?aRja#t7j?R.t7WBWDt7','blurHashWidth':32}}",Alcohol,Alcohol,,https://www.rewine.com.au/,"Alcohol, All",,2024-10-28T09:46:31.695Z,2024-10-28T09:46:31.695Z
525,Transformer Next Door,"382 Brunswick St, Fitzroy VIC 3065, Australia","Transformer Next Door is a vegetarian wine bar & eatery specialising in refined and elegant seasonal dining within a relaxed eco-friendly space. Inspired by a variety of cuisines, sourced from local small-scale growers, the menu will change with the seasons, celebrating produce at its best and supporting organic and biodynamic practices where possible.","{'url':'9b1a239a75b598a7d44208a5434304033c6087f3812bc875154a396256210438.jpeg','size':9093,'width':251,'height':201,'filename':'transformer.jpeg','metadata':{'width':251,'height':201,'blurHash':'eCExU__1%0xZxW%2IVEMwbxZ4.M{R:v~$*_1~Ax]r?r?#+E1t6xYw[','blurHashWidth':32}}",Cafes & Restaurants,Cafes & Restaurants,,https://www.transformernextdoor.com.au/,"Cafes & Restaurants, All",,2024-10-28T09:46:31.691Z,2024-10-28T09:46:31.691Z
524,Vegie Bar,"380 Brunswick St, Fitzroy VIC 3065, Australia","Inventive veggie and vegan meals, raw food and cocktails in a lively space with a leafy courtyard.","{'url':'94c4fdd0af312f37eb2b01b3a587aa4b5be261b5b98ad000581c91277456adb0.jpeg','size':12178,'width':275,'height':183,'filename':'vegieBar.jpeg','metadata':{'width':275,'height':183,'blurHash':'e,I5f7WXxaVrtR?wxuWBaJogtmt7f5ocWCSiWWofkDjtj]aeogozj@','blurHashWidth':32}}",Cafes & Restaurants,Cafes & Restaurants,,https://www.vegiebar.com.au/,"Cafes & Restaurants, All",,2024-10-28T09:46:31.686Z,2024-10-28T09:46:31.686Z
523,Madame K's Vegetarian,"367 Brunswick St, Fitzroy VIC 3065, Australia","Moody, glass-fronted space with stylish decor offering Asian dishes & vegan-friendly wine.","{'url':'dad4330d331840071a61b82ebc97503e2199369d2bb3c033be7ee258e8695e22.jpeg','size':13749,'width':251,'height':201,'filename':'madameks.jpeg','metadata':{'width':251,'height':201,'blurHash':'eLLpHai_RObds*}=Nba#s,ItI@WUE3S#jDxaNKI@aekWIVNHog$zOZ','blurHashWidth':32}}",Cafes & Restaurants,Cafes & Restaurants,,https://www.madamek.com.au/,"Cafes & Restaurants, All",,2024-10-28T09:46:31.681Z,2024-10-28T09:46:31.681Z
522,Madame K's Vegetarian,"273 King St, Melbourne VIC 3000, Australia","Moody, glass-fronted space with stylish decor offering Asian dishes & vegan-friendly wine.","{'url':'dad4330d331840071a61b82ebc97503e2199369d2bb3c033be7ee258e8695e22.jpeg','size':13749,'width':251,'height':201,'filename':'madameks.jpeg','metadata':{'width':251,'height':201,'blurHash':'eLLpHai_RObds*}=Nba#s,ItI@WUE3S#jDxaNKI@aekWIVNHog$zOZ','blurHashWidth':32}}",Cafes & Restaurants,Cafes & Restaurants,,https://www.madamek.com.au/,"Cafes & Restaurants, All",,2024-10-28T09:46:31.677Z,2024-10-28T09:46:31.677Z
521,Brother Bon,"377-379 High St, Northcote VIC 3070, Australia","We are a family restaurant that began as a dream in the heart of a young man more than 20 years ago. His vision was a more compassionate world, his mission to make vegan food accessible to all. Now many years later, his family continues that journey and pays tribute to him with the name Brother Bon. We are a 100% vegan restaurant and pride ourselves in catering for those with food allergies. We are solar powered, pay fair wages and of course make delicious vegan food! Great for your health and environment too! We are now serving vegan breakfast and lunch during the day, and operate as casual restaurant at night. Great for groups, couples and young families. Our staff are friendly and our chefs serve amazing vegan food. Come try us out!","{'url':'43261f7c8732d8ebc1958257b828ce6082e444c92438338de93ff8f9684bfcc8.jpg','size':721862,'width':3000,'height':1621,'filename':'brotherBon.jpg','metadata':{'width':3000,'height':1621,'blurHash':'eOK1EsIB4TZ}t,^PtRIAjFbJnNjE%Nf$Mx-mnStQRkV?$+XSM{RQs;','blurHashWidth':32}}",Cafes & Restaurants,Cafes & Restaurants,,https://www.brotherbon.com.au/,"Cafes & Restaurants, All",,2024-10-28T09:46:31.672Z,2024-10-28T09:46:31.672Z
520,Ballard’s,"915 High St, Thornbury VIC 3071, Australia",All plant based food & wine bar.,"{'url':'72ca8599bd1fdf98348c2941c19220126addcd1a0109b10aed1548ecc0ed009a.jpg','size':318109,'width':860,'height':600,'filename':'c3bfb71c3976b54c543274b4b2902465.jpg','metadata':{'width':860,'height':600,'blurHash':'eQG@YsEMtRs,-o}mt7V@xZRj#kkCS2ofR+xZV@xaRjbI$zxtf5t7n$','blurHashWidth':32}}",Cafes & Restaurants,Cafes & Restaurants,,https://carrot-jellyfish-7mgz.squarespace.com/,"Cafes & Restaurants, All",,2024-10-28T09:46:31.667Z,2025-03-07T12:05:18.038Z
519,Jumi's Cafe,"589 Chapel St, South Yarra VIC 3141, Australia","Juice & Smoothie bar serving an array of other foods such as toasties, wraps, acai bowls, treats, health shots, coffee & more!","{'url':'b2e3d3c7063ba3bada266005f1993710fde2a9bf46756c1520a969bf4bb00ea6.jpeg','size':666011,'width':2500,'height':1406,'filename':'jumis.jpeg','metadata':{'width':2500,'height':1406,'blurHash':'eIHxTp;K=y-;E%_NE0M{RPoz5;4.Xm%2rr9F-:tRVts:IA-VxaoJX9','blurHashWidth':32}}",Cafes & Restaurants,Cafes & Restaurants,,https://www.jumis.com.au/,"Cafes & Restaurants, All",,2024-10-28T09:46:31.663Z,2024-10-28T09:46:31.663Z
518,Tahina,"223 High St, Northcote VIC 3070, Australia","A little bit goes a long way. Tahina Zhoug pairs perfectly with falafels, roast vegetables, curries, sandwiches, salads, pizza, barbecue—just about everything.","{'url':'761ee7e3d7d31676d28b89cb654e1b307e96b2cb58d4623ff47e9da00398cae4.jpeg','size':12319,'width':275,'height':183,'filename':'tahina.jpeg','metadata':{'width':275,'height':183,'blurHash':'eFJREh4n9Z9ERkE1?bIAD%Rk9uIoIoRPs,8^s.%fbcoMRhWXxbx^bc','blurHashWidth':32}}",Cafes & Restaurants,Cafes & Restaurants,,https://www.tahinabar.com/,"Cafes & Restaurants, All",,2024-10-28T09:46:31.658Z,2024-10-28T09:46:31.658Z
517,Vege2go,"308 Queens Parade, Fitzroy North VIC 3068, Australia","We are NDIS registered food provider! Vegan, vegetarian, gluten free, low fodmap Home delivery to NDIS customers in Australia! All natural and fresh ingredient!","{'url':'16b2d5c656405484e56967c3adb63299125864dbfbec048b612f2693bc813ce8.jpg','size':301569,'width':1280,'height':1280,'filename':'capsicum_P__14236.1353222435.jpg','metadata':{'width':1280,'height':1280,'blurHash':'eHK0l|=^pIIUsp4nx]E1NtIV?]o{n#tLE3rWNb%LxFbbMxM{M|eptP','blurHashWidth':32}}",Cafes & Restaurants,Cafes & Restaurants,,https://www.vege2go.com.au/,"Cafes & Restaurants, All",,2024-10-28T09:46:31.653Z,2024-10-28T09:46:31.653Z
516,Vege2go,"452 Lygon St, Brunswick East VIC 3057, Australia","We are NDIS registered food provider! Vegan, vegetarian, gluten free, low fodmap Home delivery to NDIS customers in Australia! All natural and fresh ingredient!","{'url':'16b2d5c656405484e56967c3adb63299125864dbfbec048b612f2693bc813ce8.jpg','size':301569,'width':1280,'height':1280,'filename':'capsicum_P__14236.1353222435.jpg','metadata':{'width':1280,'height':1280,'blurHash':'eHK0l|=^pIIUsp4nx]E1NtIV?]o{n#tLE3rWNb%LxFbbMxM{M|eptP','blurHashWidth':32}}",Cafes & Restaurants,Cafes & Restaurants,,https://www.vege2go.com.au/,"Cafes & Restaurants, All",,2024-10-28T09:46:31.649Z,2024-10-28T09:46:31.649Z
515,SHU,"147 Johnston St, Collingwood VIC 3066, Australia","Combining authentic Sichuan flavours, local ingredients and modern cooking to create a 100% vegan dining experience. Food, drinks and events space.","{'url':'7a5cdba89e7a30987e95e882005e3560750c43544087c32df54e02d6d33d7fcb.jpg','size':14767,'width':275,'height':183,'filename':'shu.jpg','metadata':{'width':275,'height':183,'blurHash':'eKHAIc%L^5JBw|t6-A%0-V$%0~-otQxF$MS~I=s;V@R*ogNGaexakW','blurHashWidth':32}}",Cafes & Restaurants,Cafes & Restaurants,,https://www.shurestaurant.com/,"Cafes & Restaurants, All",,2024-10-28T09:46:31.644Z,2024-10-28T09:46:31.644Z
514,Just Falafs,"207 St Georges Rd, Fitzroy North VIC 3068, Australia","Casual counter-serve with limited seating dispensing falafel plates & haloumi pitas, plus desserts.","{'url':'67e9dfc9c5d2d2d81cc6f7377e218a4b213a4cfaca70437049f8b7f368ce059b.jpeg','size':67394,'width':550,'height':440,'filename':'justFalafs.jpeg','metadata':{'width':550,'height':440,'blurHash':'eDH^;LKO-E=xK7PS9]IwX3Si~mV|$k?Z$+$*IWW?R%WFa2s+WBV@Na','blurHashWidth':32}}",Cafes & Restaurants,Cafes & Restaurants,,https://www.justfalafs.com.au/,"Cafes & Restaurants, All",,2024-10-28T09:46:31.639Z,2024-10-28T09:46:31.639Z
513,Red Sparrow Pizza,"406 Smith St, Collingwood VIC 3066, Australia","Red Sparrow Pizza is Melbourne's first and only 100% vegan pizzeria, located on Smith St, Collingwood. We offer a range of vegan pizzas, sides and desserts as well as a full bar menu with beer, wine and cocktails. Bookings are available on our website.","{'url':'b92da6a61dca7a7c9bf3bf258911daaa175663bda7885b70cd52bb1272e9553e.jpg','size':919144,'width':1330,'height':1330,'filename':'redSparrow.jpg','metadata':{'width':1330,'height':1330,'blurHash':'eBKvsu;14-MxbD%Xi{^ie:ELE3t7R$9tShx^0z%39G9ts=Ef9c9|Io','blurHashWidth':32}}",Cafes & Restaurants,Cafes & Restaurants,,https://www.redsparrowpizza.com/,"Cafes & Restaurants, All",,2024-10-28T09:46:31.634Z,2024-10-28T09:46:31.634Z
512,Loving Hut Richmond,"10/242 Victoria St, Richmond VIC 3121, Australia",Outpost of a vegan counter-serve chain with Asian-accented menus that vary by location.,"{'url':'e4589ce7cc15d06ab033c381dcfafd804249964f3a3009def7ccabb93a4761d4.jpeg','size':673061,'width':2880,'height':2304,'filename':'9ba9ffab5f885fc3dac87838b3357014.jpeg','metadata':{'width':2880,'height':2304,'blurHash':'eHMi=xtSxv~BXRT2Mc,.bIxuo~JQx^kVWBo}XUx[s8NdxDtSogoznM','blurHashWidth':32}}",Cafes & Restaurants,Cafes & Restaurants,,https://lovinghutmelbourne.com.au/,"Cafes & Restaurants, All",,2024-10-28T09:46:31.630Z,2024-10-28T09:46:31.630Z
511,Friends of the Earth Melbourne Food Coop,"312 Smith St, Collingwood VIC 3066, Australia","Established in 1975, Friends of the Earth Melbourne's Food Co-op and Café addresses sustainability at a fundamental level − fulfilling our basic needs in a way that's healthy, fair and affordable for people and the environment. The Co-op is an ethical trader that provides food, fruit and vegetables, health and eco-cleaning products.","{'url':'11a0b0416a22f25307ff9c626c42a7428f8c09bf40d77bf74105df0fe700e9cc.jpeg','size':236504,'width':1024,'height':689,'filename':'hcmp9110_380906.jpeg','metadata':{'width':1024,'height':689,'blurHash':'eDGR*T_N=}?ZpKyE_Mp0-;-n8{srbbo#%M~9VtS$WTWaRpo|xufmRP','blurHashWidth':32}}",Cafes & Restaurants,Cafes & Restaurants,,https://www.foefood.org/,"Cafes & Restaurants, All",,2024-10-28T09:46:31.625Z,2024-10-28T09:46:31.625Z
510,Easy Vegan,"140 Victoria St, Richmond VIC 3121, Australia","Our dream is a world vegan, world peace. Let's begin on our plate.","{'url':'64a747a52bc10ef12167a31d2bb87f045b6dd9886955427bd055bc9baa7b16a4.png','size':8204,'width':225,'height':225,'filename':'easyVegan.png','metadata':{'width':225,'height':225,'blurHash':'eJSPOo-:?w?bbb^lWAS|ogae%Mfka}oMn%t+t7whn+j[.TofMwf6M_','blurHashWidth':32}}",Cafes & Restaurants,Cafes & Restaurants,,https://www.facebook.com/profile.php?id=100076635842204,"Cafes & Restaurants, All",,2024-10-28T09:46:31.620Z,2024-10-28T09:46:31.620Z
509,For Change Cafe,"6 Florence St, Brunswick VIC 3056, Australia","For Change Cafes are more than just places for great food and coffee – For Change Cafes are a social enterprise on a mission to end youth homelessness.

What is a social enterprise? Social enterprises are businesses that exist to create a fairer world. For Change Cafes exist to create opportunities for young people experiencing disadvantage and homelessness.","{'url':'bc20863bf225744bb1cd27e18b0b441419260c1260fa23be9771dd31168179b6.jpg','size':214312,'width':1200,'height':700,'filename':'Copy-of-2T8A2087-1200x700.jpg','metadata':{'width':1200,'height':700,'blurHash':'eIFrbH~o?b^*Eg9F.7kWxuozN_NHozWCxt-mV?n$s+ax4:flNGR+ae','blurHashWidth':32}}",Cafes & Restaurants,Cafes & Restaurants,,https://forchangeco.com.au/,"Cafes & Restaurants, All",,2024-10-28T09:46:31.615Z,2024-10-28T09:46:31.615Z
508,Harvest,"108 Station St, Fairfield VIC 3078, Australia","We are passionate about real food, simple food, seasonal food, local food; food from farm to plate, that is as good for the earth as it is for us.

Harvest Foodstore (once Organic Gertrude) has been providing you with the best organic and local food since 2001. This business is really two in one, a cafe specialising in healthy, local and organic dishes and a foodstore when you can buy organic fruit, veg, meat dairy and groceries.","{'url':'e1c3d6870fd9a66d9565a8ab6c47fbd58cfc5d0784641eb6a2ba3d5c29eb4409.jpeg','size':11405,'width':275,'height':183,'filename':'harvest.jpeg','metadata':{'width':275,'height':183,'blurHash':'eOGtZj^jtRxZt6~A-o=_n%Rk?ExtR*Rkad%1xaR*WBNHS6oyoJWBWB','blurHashWidth':32}}",Cafes & Restaurants,Cafes,,https://www.harvestfoodstore.com.au/,"Cafes & Restaurants, All",,2024-10-28T09:46:31.611Z,2024-10-28T09:46:31.611Z
507,Collective Closets,"Level 1, Studio 110/35 Johnston St, Collingwood VIC 3066, Australia","Collective Closets was created to fill a gap in the Australian market – one that connects to the talent, beauty and rich history of the African continent. Each Collective Closets collection is a celebration – of both the incredible artisans who make our threads and the beautiful people who wear them. This is a brand passionate about designing clothing with intention. The Collective Closets woman is empowered. She’s worldly, self-aware and youthful no matter what her age. She wears clothing that makes her feel good; her wardrobe tells a story through pieces created with purpose and intention. She’s forever learning, never hiding and always willing to join the conversation – at every stage of her life. Made in Melbourne.","{'url':'77285412a99ab9b92d7be7f9052bc3cc5d2b43a5e5b097502693199baab65611.jpeg','size':12211,'width':201,'height':251,'filename':'collectiveClosets.jpeg','metadata':{'width':201,'height':251,'blurHash':'e6ELa9?].H5@khz-rC0K9ZEK3mE48}-CQ:ABC7^N?G=e?aIB#SxrM_','blurHashWidth':32}}",Fashion,Fashion,,https://collectiveclosets.com.au/,"Fashion, All",,2024-10-28T09:46:31.605Z,2024-10-28T09:46:31.605Z
506,South Geelong Farmers Market,"200 Yarra St, Geelong VIC 3220, Australia",South Geelong Farmers Market aims to provide local farmers and producers with an outlet to sell their artisan and gourmet produce direct to the public. Find us on the first and third Sunday of the month.,,Markets,Markets,,https://www.facebook.com/SouthGeelongFM,"Markets, All",,2024-10-28T09:46:31.599Z,2024-10-28T09:46:31.599Z
